submission_id,submission_delay_hours,revision_count
SUB022559,20,5
SUB022560,14,1
SUB022561,9,4
SUB022562,-4,1
SUB022563,10,0
SUB022564,0,3
SUB022565,-5,0
SUB022566,6,1
SUB022567,7,2
SUB022568,3,2
SUB022569,2,2
SUB022570,-1,2
SUB022571,10,3
SUB022572,0,1
SUB022573,2,2
SUB022574,-7,1
SUB022575,17,3
SUB022576,5,3
SUB022577,0,3
SUB022578,-2,1
SUB022579,7,1
SUB022580,1,1
SUB022581,5,1
SUB022582,1,4
SUB022583,5,1
SUB022584,3,1
SUB022585,-5,1
SUB022586,7,2
SUB022587,-6,3
SUB022588,2,0
SUB022589,10,5
SUB022590,7,2
SUB022591,-6,0
SUB022592,-1,1
SUB022593,2,3
SUB022594,3,1
SUB022595,0,4
SUB022596,6,2
SUB022597,9,0
SUB022598,1,3
SUB022599,5,4
SUB022600,-2,1
SUB022601,15,1
SUB022602,2,4
SUB022603,-1,1
SUB022604,8,3
SUB022605,0,3
SUB022606,1,5
SUB022607,0,0
SUB022608,-3,0
SUB022609,5,3
SUB022610,-4,2
SUB022611,8,1
SUB022612,0,0
SUB022613,4,0
SUB022614,0,2
SUB022615,4,3
SUB022616,0,5
SUB022617,11,1
SUB022618,1,2
SUB022619,9,2
SUB022620,14,1
SUB022621,13,2
SUB022622,9,4
SUB022623,7,4
SUB022624,4,2
SUB022625,10,2
SUB022626,11,2
SUB022627,6,3
SUB022628,11,5
SUB022629,3,1
SUB022630,9,5
SUB022631,0,0
SUB022632,4,3
SUB022633,9,0
SUB022634,3,3
SUB022635,9,1
SUB022636,8,0
SUB022637,7,1
SUB022638,4,4
SUB022639,8,2
SUB022640,9,0
SUB022641,6,0
SUB022642,6,4
SUB022643,7,1
SUB022644,8,0
SUB022645,-1,3
SUB022646,4,4
SUB022647,5,4
SUB022648,6,2
SUB022649,1,2
SUB022650,5,3
SUB022651,0,1
SUB022652,9,6
SUB022653,16,1
SUB022654,11,2
SUB022655,16,3
SUB022656,10,3
SUB022657,14,1
SUB022658,6,2
SUB022659,14,2
SUB022660,-5,2
SUB022661,-1,2
SUB022662,8,1
SUB022663,14,2
SUB022664,15,0
SUB022665,3,2
SUB022666,-4,3
SUB022667,4,1
SUB022668,3,0
SUB022669,12,1
SUB022670,6,7
SUB022671,5,0
SUB022672,19,1
SUB022673,2,0
SUB022674,5,0
SUB022675,18,1
SUB022676,8,0
SUB022677,4,1
SUB022678,3,1
SUB022679,3,3
SUB022680,17,2
SUB022681,25,4
SUB022682,13,0
SUB022683,16,3
SUB022684,14,3
SUB022685,15,5
SUB022686,23,1
SUB022687,23,2
SUB022688,10,0
SUB022689,12,2
SUB022690,12,1
SUB022691,24,0
SUB022692,19,4
SUB022693,9,2
SUB022694,16,3
SUB022695,23,2
SUB022696,7,1
SUB022697,11,3
SUB022698,14,2
SUB022699,20,0
SUB022700,11,4
SUB022701,31,1
SUB022702,18,1
SUB022703,15,2
SUB022704,11,4
SUB022705,23,2
SUB022706,14,5
SUB022707,12,0
SUB022708,21,3
SUB022709,17,4
SUB022710,21,1
SUB022711,13,3
SUB022712,14,2
SUB022713,26,2
SUB022714,2,1
SUB022715,11,2
SUB022716,11,1
SUB022717,15,3
SUB022718,18,1
SUB022719,13,3
SUB022720,15,4
SUB022721,14,3
SUB022722,18,3
SUB022723,22,3
SUB022724,16,1
SUB022725,4,0
SUB022726,16,5
SUB022727,23,2
SUB022728,13,5
SUB022729,9,2
SUB022730,14,0
SUB022731,22,2
SUB022732,14,5
SUB022733,19,2
SUB022734,15,1
SUB022735,21,1
SUB022736,21,2
SUB022737,20,4
SUB022738,12,1
SUB022739,18,4
SUB022740,11,2
SUB022741,17,1
SUB022742,13,4
SUB022743,6,3
SUB022744,21,3
SUB022745,13,2
SUB022746,17,3
SUB022747,14,1
SUB022748,16,1
SUB022749,10,3
SUB022750,7,3
SUB022751,10,2
SUB022752,16,2
SUB022753,15,4
SUB022754,19,3
SUB022755,20,2
SUB022756,19,3
SUB022757,15,0
SUB022758,31,3
SUB022759,24,3
SUB022760,12,3
SUB022761,20,1
SUB022762,25,2
SUB022763,21,2
SUB022764,19,0
SUB022765,16,2
SUB022766,25,3
SUB022767,13,0
SUB022768,9,1
SUB022769,24,1
SUB022770,12,3
SUB022771,16,2
SUB022772,20,1
SUB022773,23,5
SUB022774,20,0
SUB022775,19,4
SUB022776,27,1
SUB022777,20,2
SUB022778,18,0
SUB022779,8,0
SUB022780,0,2
SUB022781,22,1
SUB022782,13,2
SUB022783,19,0
SUB022784,39,3
SUB022785,5,0
SUB022786,10,4
SUB022787,24,3
SUB022788,17,1
SUB022789,10,2
SUB022790,19,1
SUB022791,11,1
SUB022792,20,3
SUB022793,13,2
SUB022794,11,4
SUB022795,20,3
SUB022796,15,0
SUB022797,21,3
SUB022798,14,4
SUB022799,23,0
SUB022800,24,1
SUB022801,10,5
SUB022802,22,5
SUB022803,9,3
SUB022804,20,2
SUB022805,10,2
SUB022806,5,2
SUB022807,16,4
SUB022808,22,4
SUB022809,21,1
SUB022810,22,3
SUB022811,17,3
SUB022812,13,0
SUB022813,22,1
SUB022814,6,1
SUB022815,16,1
SUB022816,23,2
SUB022817,1,0
SUB022818,17,1
SUB022819,15,1
SUB022820,22,1
SUB022821,6,0
SUB022822,12,2
SUB022823,11,2
SUB022824,13,0
SUB022825,24,1
SUB022826,27,1
SUB022827,5,2
SUB022828,23,2
SUB022829,19,3
SUB022830,25,0
SUB022831,26,0
SUB022832,18,1
SUB022833,18,5
SUB022834,21,3
SUB022835,16,1
SUB022836,25,0
SUB022837,21,2
SUB022838,18,0
SUB022839,7,5
SUB022840,21,3
SUB022841,27,4
SUB022842,23,1
SUB022843,25,2
SUB022844,10,1
SUB022845,13,1
SUB022846,7,1
SUB022847,17,1
SUB022848,13,1
SUB022849,14,2
SUB022850,18,2
SUB022851,18,1
SUB022852,12,1
SUB022853,20,2
SUB022854,20,3
SUB022855,26,1
SUB022856,16,2
SUB022857,17,5
SUB022858,20,1
SUB022859,17,2
SUB022860,-2,2
SUB022861,16,0
SUB022862,15,0
SUB022863,14,1
SUB022864,-1,4
SUB022865,0,2
SUB022866,4,1
SUB022867,12,2
SUB022868,14,4
SUB022869,7,4
SUB022870,-5,1
SUB022871,5,2
SUB022872,2,0
SUB022873,12,2
SUB022874,3,0
SUB022875,10,3
SUB022876,11,1
SUB022877,7,1
SUB022878,10,2
SUB022879,5,2
SUB022880,18,1
SUB022881,8,1
SUB022882,5,3
SUB022883,19,2
SUB022884,10,3
SUB022885,8,2
SUB022886,13,1
SUB022887,8,3
SUB022888,10,4
SUB022889,2,1
SUB022890,14,1
SUB022891,5,4
SUB022892,16,3
SUB022893,12,4
SUB022894,10,2
SUB022895,8,3
SUB022896,8,2
SUB022897,6,3
SUB022898,9,4
SUB022899,14,2
SUB022900,19,0
SUB022901,6,1
SUB022902,12,3
SUB022903,2,2
SUB022904,21,4
SUB022905,12,6
SUB022906,13,1
SUB022907,19,3
SUB022908,2,2
SUB022909,9,1
SUB022910,9,3
SUB022911,10,1
SUB022912,5,5
SUB022913,4,0
SUB022914,0,2
SUB022915,12,0
SUB022916,0,0
SUB022917,7,0
SUB022918,12,2
SUB022919,6,2
SUB022920,5,1
SUB022921,8,1
SUB022922,12,7
SUB022923,20,2
SUB022924,18,6
SUB022925,20,2
SUB022926,4,1
SUB022927,4,2
SUB022928,17,4
SUB022929,8,0
SUB022930,0,3
SUB022931,13,0
SUB022932,11,6
SUB022933,9,3
SUB022934,14,1
SUB022935,11,2
SUB022936,22,0
SUB022937,11,1
SUB022938,23,1
SUB022939,7,0
SUB022940,9,3
SUB022941,10,1
SUB022942,10,3
SUB022943,3,5
SUB022944,27,2
SUB022945,5,3
SUB022946,-1,2
SUB022947,9,2
SUB022948,11,2
SUB022949,12,2
SUB022950,7,2
SUB022951,20,3
SUB022952,8,1
SUB022953,19,1
SUB022954,7,1
SUB022955,6,0
SUB022956,10,1
SUB022957,12,4
SUB022958,16,1
SUB022959,15,3
SUB022960,-3,1
SUB022961,26,1
SUB022962,16,1
SUB022963,19,1
SUB022964,23,2
SUB022965,18,1
SUB022966,19,4
SUB022967,5,3
SUB022968,6,0
SUB022969,4,4
SUB022970,7,0
SUB022971,5,1
SUB022972,9,3
SUB022973,13,0
SUB022974,11,2
SUB022975,10,2
SUB022976,8,3
SUB022977,11,3
SUB022978,11,4
SUB022979,6,3
SUB022980,26,0
SUB022981,22,2
SUB022982,12,2
SUB022983,19,2
SUB022984,20,4
SUB022985,18,2
SUB022986,22,1
SUB022987,16,3
SUB022988,17,1
SUB022989,13,4
SUB022990,27,1
SUB022991,19,3
SUB022992,25,6
SUB022993,17,1
SUB022994,11,3
SUB022995,19,1
SUB022996,23,1
SUB022997,15,3
SUB022998,9,5
SUB022999,25,2
SUB023000,21,2
SUB023001,10,4
SUB023002,18,2
SUB023003,12,2
SUB023004,16,2
SUB023005,20,2
SUB023006,17,2
SUB023007,18,1
SUB023008,13,2
SUB023009,27,1
SUB023010,23,4
SUB023011,18,0
SUB023012,24,0
SUB023013,9,3
SUB023014,13,1
SUB023015,17,1
SUB023016,26,2
SUB023017,13,2
SUB023018,3,1
SUB023019,24,1
SUB023020,18,2
SUB023021,23,1
SUB023022,25,1
SUB023023,17,3
SUB023024,19,3
SUB023025,15,2
SUB023026,18,1
SUB023027,20,1
SUB023028,18,0
SUB023029,11,5
SUB023030,23,4
SUB023031,24,2
SUB023032,17,4
SUB023033,12,1
SUB023034,22,3
SUB023035,38,2
SUB023036,22,0
SUB023037,10,2
SUB023038,9,2
SUB023039,14,2
SUB023040,21,0
SUB023041,8,1
SUB023042,4,3
SUB023043,13,1
SUB023044,12,2
SUB023045,8,3
SUB023046,9,0
SUB023047,11,1
SUB023048,17,3
SUB023049,11,2
SUB023050,0,3
SUB023051,0,0
SUB023052,10,3
SUB023053,15,1
SUB023054,14,4
SUB023055,0,0
SUB023056,20,1
SUB023057,14,4
SUB023058,21,3
SUB023059,16,0
SUB023060,2,4
SUB023061,9,0
SUB023062,9,2
SUB023063,8,0
SUB023064,15,3
SUB023065,13,1
SUB023066,2,3
SUB023067,12,3
SUB023068,12,0
SUB023069,17,4
SUB023070,18,2
SUB023071,9,4
SUB023072,21,1
SUB023073,6,1
SUB023074,12,0
SUB023075,13,0
SUB023076,8,1
SUB023077,7,1
SUB023078,20,0
SUB023079,17,6
SUB023080,21,2
SUB023081,20,2
SUB023082,17,3
SUB023083,23,2
SUB023084,14,4
SUB023085,14,2
SUB023086,21,1
SUB023087,11,5
SUB023088,23,1
SUB023089,14,3
SUB023090,19,1
SUB023091,1,4
SUB023092,20,2
SUB023093,16,2
SUB023094,16,1
SUB023095,9,2
SUB023096,16,2
SUB023097,8,2
SUB023098,14,4
SUB023099,5,1
SUB023100,6,3
SUB023101,17,1
SUB023102,13,1
SUB023103,18,1
SUB023104,7,3
SUB023105,7,3
SUB023106,11,1
SUB023107,12,4
SUB023108,12,4
SUB023109,10,1
SUB023110,10,1
SUB023111,33,4
SUB023112,8,0
SUB023113,17,1
SUB023114,9,1
SUB023115,9,2
SUB023116,15,1
SUB023117,7,0
SUB023118,11,3
SUB023119,11,1
SUB023120,12,2
SUB023121,21,3
SUB023122,16,2
SUB023123,9,4
SUB023124,10,2
SUB023125,8,0
SUB023126,20,2
SUB023127,12,2
SUB023128,6,0
SUB023129,6,2
SUB023130,27,2
SUB023131,2,5
SUB023132,13,3
SUB023133,22,1
SUB023134,11,1
SUB023135,12,2
SUB023136,7,3
SUB023137,10,1
SUB023138,10,2
SUB023139,7,1
SUB023140,2,2
SUB023141,1,0
SUB023142,8,1
SUB023143,1,0
SUB023144,15,1
SUB023145,13,0
SUB023146,12,6
SUB023147,15,0
SUB023148,9,2
SUB023149,18,1
SUB023150,22,1
SUB023151,12,2
SUB023152,8,1
SUB023153,12,3
SUB023154,11,2
SUB023155,10,3
SUB023156,12,0
SUB023157,8,4
SUB023158,16,2
SUB023159,11,1
SUB023160,3,2
SUB023161,16,1
SUB023162,4,1
SUB023163,2,3
SUB023164,3,2
SUB023165,6,2
SUB023166,7,4
SUB023167,-4,0
SUB023168,7,6
SUB023169,-8,0
SUB023170,0,1
SUB023171,1,1
SUB023172,13,3
SUB023173,-7,4
SUB023174,0,1
SUB023175,-1,4
SUB023176,5,3
SUB023177,11,4
SUB023178,1,2
SUB023179,1,3
SUB023180,0,1
SUB023181,0,7
SUB023182,4,4
SUB023183,-5,1
SUB023184,1,6
SUB023185,9,2
SUB023186,-2,2
SUB023187,-3,0
SUB023188,-3,0
SUB023189,-3,4
SUB023190,-2,1
SUB023191,-1,2
SUB023192,0,3
SUB023193,5,4
SUB023194,9,1
SUB023195,-2,0
SUB023196,6,1
SUB023197,4,1
SUB023198,-1,2
SUB023199,1,1
SUB023200,1,2
SUB023201,2,3
SUB023202,-4,2
SUB023203,3,2
SUB023204,-6,2
SUB023205,-1,2
SUB023206,1,0
SUB023207,10,1
SUB023208,0,5
SUB023209,0,2
SUB023210,6,1
SUB023211,18,2
SUB023212,0,1
SUB023213,19,0
SUB023214,4,1
SUB023215,-8,1
SUB023216,9,4
SUB023217,8,1
SUB023218,-5,1
SUB023219,4,2
SUB023220,1,1
SUB023221,7,0
SUB023222,8,1
SUB023223,0,0
SUB023224,7,4
SUB023225,12,1
SUB023226,4,1
SUB023227,3,3
SUB023228,-2,1
SUB023229,7,3
SUB023230,-4,0
SUB023231,3,2
SUB023232,9,2
SUB023233,-1,2
SUB023234,13,0
SUB023235,1,1
SUB023236,10,2
SUB023237,3,1
SUB023238,6,0
SUB023239,-6,4
SUB023240,-8,2
SUB023241,2,1
SUB023242,2,2
SUB023243,1,5
SUB023244,-3,2
SUB023245,5,0
SUB023246,-4,2
SUB023247,-2,1
SUB023248,9,2
SUB023249,8,0
SUB023250,2,2
SUB023251,0,3
SUB023252,0,2
SUB023253,6,3
SUB023254,0,1
SUB023255,-2,1
SUB023256,0,2
SUB023257,-6,5
SUB023258,3,1
SUB023259,-14,3
SUB023260,5,1
SUB023261,-2,3
SUB023262,0,0
SUB023263,-8,1
SUB023264,0,5
SUB023265,13,1
SUB023266,6,1
SUB023267,-2,1
SUB023268,9,0
SUB023269,9,2
SUB023270,2,3
SUB023271,6,4
SUB023272,4,4
SUB023273,8,4
SUB023274,0,0
SUB023275,0,0
SUB023276,4,2
SUB023277,-1,1
SUB023278,1,2
SUB023279,4,3
SUB023280,18,2
SUB023281,12,3
SUB023282,7,3
SUB023283,27,0
SUB023284,4,0
SUB023285,21,0
SUB023286,30,3
SUB023287,27,2
SUB023288,18,3
SUB023289,11,2
SUB023290,18,2
SUB023291,28,1
SUB023292,16,2
SUB023293,23,3
SUB023294,15,4
SUB023295,29,2
SUB023296,27,3
SUB023297,23,5
SUB023298,20,2
SUB023299,20,3
SUB023300,25,1
SUB023301,23,1
SUB023302,15,1
SUB023303,9,1
SUB023304,17,0
SUB023305,13,2
SUB023306,16,0
SUB023307,24,1
SUB023308,28,2
SUB023309,20,4
SUB023310,15,0
SUB023311,26,1
SUB023312,14,1
SUB023313,24,3
SUB023314,20,2
SUB023315,30,5
SUB023316,18,2
SUB023317,14,3
SUB023318,28,1
SUB023319,16,5
SUB023320,23,0
SUB023321,21,1
SUB023322,31,1
SUB023323,20,4
SUB023324,12,5
SUB023325,14,1
SUB023326,19,2
SUB023327,19,4
SUB023328,14,1
SUB023329,25,2
SUB023330,13,1
SUB023331,17,2
SUB023332,22,4
SUB023333,12,2
SUB023334,24,3
SUB023335,25,1
SUB023336,21,0
SUB023337,22,3
SUB023338,15,3
SUB023339,9,4
SUB023340,8,1
SUB023341,11,3
SUB023342,8,3
SUB023343,10,1
SUB023344,7,1
SUB023345,1,2
SUB023346,15,2
SUB023347,13,2
SUB023348,10,2
SUB023349,12,2
SUB023350,21,1
SUB023351,6,1
SUB023352,3,4
SUB023353,12,2
SUB023354,9,4
SUB023355,12,0
SUB023356,24,3
SUB023357,19,1
SUB023358,16,1
SUB023359,12,2
SUB023360,9,2
SUB023361,8,2
SUB023362,9,1
SUB023363,12,2
SUB023364,18,0
SUB023365,7,0
SUB023366,1,5
SUB023367,11,3
SUB023368,14,2
SUB023369,8,6
SUB023370,11,4
SUB023371,13,3
SUB023372,15,3
SUB023373,17,1
SUB023374,12,3
SUB023375,4,2
SUB023376,12,2
SUB023377,15,1
SUB023378,13,2
SUB023379,17,2
SUB023380,7,1
SUB023381,16,1
SUB023382,9,0
SUB023383,4,3
SUB023384,17,2
SUB023385,18,1
SUB023386,9,2
SUB023387,9,1
SUB023388,22,2
SUB023389,4,4
SUB023390,17,1
SUB023391,6,0
SUB023392,13,4
SUB023393,10,2
SUB023394,10,2
SUB023395,16,1
SUB023396,18,0
SUB023397,-1,2
SUB023398,15,3
SUB023399,16,6
SUB023400,7,2
SUB023401,14,1
SUB023402,13,1
SUB023403,20,0
SUB023404,24,0
SUB023405,27,4
SUB023406,19,0
SUB023407,20,2
SUB023408,12,2
SUB023409,17,1
SUB023410,11,3
SUB023411,12,2
SUB023412,16,3
SUB023413,8,3
SUB023414,11,3
SUB023415,14,3
SUB023416,13,2
SUB023417,9,1
SUB023418,13,2
SUB023419,15,1
SUB023420,10,1
SUB023421,21,4
SUB023422,15,2
SUB023423,12,3
SUB023424,9,0
SUB023425,23,0
SUB023426,22,4
SUB023427,4,7
SUB023428,25,2
SUB023429,15,5
SUB023430,3,2
SUB023431,11,4
SUB023432,19,1
SUB023433,19,3
SUB023434,15,1
SUB023435,13,1
SUB023436,18,1
SUB023437,15,2
SUB023438,17,1
SUB023439,5,2
SUB023440,13,1
SUB023441,6,1
SUB023442,19,5
SUB023443,17,0
SUB023444,6,4
SUB023445,25,3
SUB023446,3,4
SUB023447,17,2
SUB023448,13,2
SUB023449,14,0
SUB023450,15,2
SUB023451,10,1
SUB023452,19,1
SUB023453,10,1
SUB023454,20,2
SUB023455,17,1
SUB023456,10,2
SUB023457,25,0
SUB023458,13,0
SUB023459,2,1
SUB023460,9,5
SUB023461,8,0
SUB023462,10,1
SUB023463,18,2
SUB023464,10,3
SUB023465,13,1
SUB023466,5,2
SUB023467,3,1
SUB023468,8,0
SUB023469,6,3
SUB023470,3,1
SUB023471,11,3
SUB023472,9,2
SUB023473,-1,2
SUB023474,10,0
SUB023475,8,3
SUB023476,10,3
SUB023477,0,0
SUB023478,18,2
SUB023479,8,2
SUB023480,10,4
SUB023481,12,1
SUB023482,9,1
SUB023483,6,3
SUB023484,4,0
SUB023485,2,4
SUB023486,10,2
SUB023487,0,3
SUB023488,6,2
SUB023489,11,3
SUB023490,17,1
SUB023491,7,2
SUB023492,3,4
SUB023493,5,4
SUB023494,12,2
SUB023495,-3,2
SUB023496,8,1
SUB023497,21,1
SUB023498,13,4
SUB023499,12,4
SUB023500,11,0
SUB023501,10,7
SUB023502,19,0
SUB023503,10,1
SUB023504,5,2
SUB023505,10,4
SUB023506,15,2
SUB023507,12,2
SUB023508,12,2
SUB023509,8,4
SUB023510,6,2
SUB023511,-2,3
SUB023512,10,0
SUB023513,19,1
SUB023514,12,4
SUB023515,13,1
SUB023516,16,3
SUB023517,0,5
SUB023518,5,2
SUB023519,5,0
SUB023520,8,1
SUB023521,2,4
SUB023522,12,1
SUB023523,0,3
SUB023524,0,2
SUB023525,6,3
SUB023526,10,2
SUB023527,17,1
SUB023528,6,4
SUB023529,11,0
SUB023530,12,1
SUB023531,12,2
SUB023532,7,3
SUB023533,15,1
SUB023534,12,3
SUB023535,13,5
SUB023536,3,3
SUB023537,5,3
SUB023538,10,1
SUB023539,5,1
SUB023540,14,3
SUB023541,18,1
SUB023542,15,2
SUB023543,7,1
SUB023544,5,3
SUB023545,7,2
SUB023546,17,3
SUB023547,5,2
SUB023548,5,2
SUB023549,12,1
SUB023550,13,0
SUB023551,5,1
SUB023552,7,4
SUB023553,6,4
SUB023554,13,1
SUB023555,9,2
SUB023556,13,2
SUB023557,17,1
SUB023558,20,3
SUB023559,14,1
SUB023560,0,4
SUB023561,-8,1
SUB023562,5,1
SUB023563,0,1
SUB023564,13,1
SUB023565,14,3
SUB023566,3,1
SUB023567,2,0
SUB023568,10,2
SUB023569,10,0
SUB023570,2,1
SUB023571,10,4
SUB023572,10,1
SUB023573,5,2
SUB023574,18,1
SUB023575,12,0
SUB023576,15,1
SUB023577,9,0
SUB023578,11,0
SUB023579,7,0
SUB023580,9,2
SUB023581,-2,2
SUB023582,9,3
SUB023583,-5,0
SUB023584,-3,1
SUB023585,0,0
SUB023586,-1,3
SUB023587,5,2
SUB023588,9,5
SUB023589,2,3
SUB023590,8,2
SUB023591,8,1
SUB023592,1,1
SUB023593,4,3
SUB023594,1,1
SUB023595,0,0
SUB023596,5,1
SUB023597,11,2
SUB023598,-15,5
SUB023599,-2,2
SUB023600,5,0
SUB023601,-3,2
SUB023602,3,3
SUB023603,6,0
SUB023604,-10,2
SUB023605,5,2
SUB023606,6,5
SUB023607,-8,1
SUB023608,-2,0
SUB023609,7,2
SUB023610,3,1
SUB023611,3,2
SUB023612,13,3
SUB023613,-10,5
SUB023614,6,0
SUB023615,-6,3
SUB023616,3,1
SUB023617,2,1
SUB023618,-1,2
SUB023619,-7,2
SUB023620,16,5
SUB023621,2,0
SUB023622,2,1
SUB023623,1,0
SUB023624,2,1
SUB023625,5,0
SUB023626,6,1
SUB023627,1,3
SUB023628,12,2
SUB023629,12,2
SUB023630,9,5
SUB023631,-7,0
SUB023632,0,1
SUB023633,3,2
SUB023634,1,2
SUB023635,8,6
SUB023636,10,1
SUB023637,0,2
SUB023638,0,1
SUB023639,0,3
SUB023640,7,0
SUB023641,12,2
SUB023642,11,2
SUB023643,10,2
SUB023644,14,1
SUB023645,5,2
SUB023646,1,3
SUB023647,4,2
SUB023648,7,3
SUB023649,18,4
SUB023650,13,0
SUB023651,17,2
SUB023652,13,3
SUB023653,7,3
SUB023654,23,3
SUB023655,24,2
SUB023656,19,3
SUB023657,6,1
SUB023658,8,2
SUB023659,3,1
SUB023660,9,2
SUB023661,6,1
SUB023662,16,2
SUB023663,11,1
SUB023664,18,4
SUB023665,11,2
SUB023666,6,1
SUB023667,3,0
SUB023668,9,0
SUB023669,0,5
SUB023670,8,2
SUB023671,0,1
SUB023672,7,0
SUB023673,15,1
SUB023674,13,2
SUB023675,2,5
SUB023676,14,2
SUB023677,16,4
SUB023678,6,4
SUB023679,6,5
SUB023680,22,0
SUB023681,-3,2
SUB023682,10,3
SUB023683,9,0
SUB023684,4,1
SUB023685,10,2
SUB023686,6,1
SUB023687,15,1
SUB023688,5,5
SUB023689,10,2
SUB023690,23,1
SUB023691,11,2
SUB023692,12,3
SUB023693,5,2
SUB023694,11,4
SUB023695,10,2
SUB023696,5,2
SUB023697,10,0
SUB023698,7,1
SUB023699,21,3
SUB023700,10,3
SUB023701,3,1
SUB023702,-1,2
SUB023703,-2,0
SUB023704,3,0
SUB023705,-1,3
SUB023706,5,3
SUB023707,9,1
SUB023708,6,3
SUB023709,7,3
SUB023710,5,2
SUB023711,-5,1
SUB023712,0,2
SUB023713,0,3
SUB023714,4,1
SUB023715,5,3
SUB023716,4,2
SUB023717,8,4
SUB023718,2,2
SUB023719,10,2
SUB023720,6,0
SUB023721,10,3
SUB023722,5,2
SUB023723,13,1
SUB023724,18,0
SUB023725,7,2
SUB023726,0,1
SUB023727,7,2
SUB023728,0,1
SUB023729,4,2
SUB023730,8,4
SUB023731,-5,2
SUB023732,3,0
SUB023733,0,2
SUB023734,9,0
SUB023735,10,2
SUB023736,5,1
SUB023737,6,3
SUB023738,5,4
SUB023739,8,2
SUB023740,7,1
SUB023741,0,3
SUB023742,16,3
SUB023743,-8,1
SUB023744,11,2
SUB023745,-7,3
SUB023746,-9,0
SUB023747,4,4
SUB023748,0,0
SUB023749,6,1
SUB023750,19,1
SUB023751,1,2
SUB023752,8,3
SUB023753,-4,1
SUB023754,4,2
SUB023755,-3,2
SUB023756,3,2
SUB023757,6,2
SUB023758,7,3
SUB023759,-2,2
SUB023760,8,1
SUB023761,8,3
SUB023762,2,5
SUB023763,9,1
SUB023764,13,0
SUB023765,8,2
SUB023766,11,4
SUB023767,17,4
SUB023768,3,1
SUB023769,12,4
SUB023770,7,1
SUB023771,0,4
SUB023772,6,2
SUB023773,10,2
SUB023774,9,4
SUB023775,0,3
SUB023776,11,2
SUB023777,-1,3
SUB023778,4,3
SUB023779,7,0
SUB023780,3,0
SUB023781,8,2
SUB023782,10,1
SUB023783,8,2
SUB023784,3,1
SUB023785,6,1
SUB023786,8,1
SUB023787,7,2
SUB023788,1,1
SUB023789,8,3
SUB023790,12,2
SUB023791,3,0
SUB023792,4,6
SUB023793,-7,3
SUB023794,16,3
SUB023795,10,3
SUB023796,3,1
SUB023797,9,5
SUB023798,2,3
SUB023799,5,1
SUB023800,14,0
SUB023801,-2,3
SUB023802,12,6
SUB023803,5,1
SUB023804,9,3
SUB023805,10,1
SUB023806,7,2
SUB023807,4,2
SUB023808,12,1
SUB023809,6,2
SUB023810,0,2
SUB023811,11,3
SUB023812,-2,2
SUB023813,2,3
SUB023814,15,4
SUB023815,9,3
SUB023816,16,4
SUB023817,0,0
SUB023818,-5,2
SUB023819,4,2
SUB023820,11,1
SUB023821,13,2
SUB023822,12,1
SUB023823,9,3
SUB023824,8,2
SUB023825,14,1
SUB023826,10,1
SUB023827,20,2
SUB023828,14,2
SUB023829,16,2
SUB023830,2,4
SUB023831,15,2
SUB023832,25,2
SUB023833,12,0
SUB023834,6,1
SUB023835,2,1
SUB023836,12,2
SUB023837,5,3
SUB023838,9,2
SUB023839,12,3
SUB023840,11,3
SUB023841,9,1
SUB023842,12,2
SUB023843,7,2
SUB023844,7,2
SUB023845,4,1
SUB023846,0,2
SUB023847,19,0
SUB023848,13,1
SUB023849,15,2
SUB023850,2,3
SUB023851,5,1
SUB023852,6,3
SUB023853,0,4
SUB023854,6,2
SUB023855,17,4
SUB023856,17,1
SUB023857,15,3
SUB023858,-1,2
SUB023859,15,3
SUB023860,9,1
SUB023861,5,2
SUB023862,10,2
SUB023863,19,3
SUB023864,5,1
SUB023865,12,0
SUB023866,8,2
SUB023867,18,3
SUB023868,18,2
SUB023869,13,1
SUB023870,7,0
SUB023871,5,1
SUB023872,27,0
SUB023873,3,1
SUB023874,14,1
SUB023875,6,1
SUB023876,3,2
SUB023877,21,3
SUB023878,15,4
SUB023879,19,3
SUB023880,27,5
SUB023881,4,1
SUB023882,19,1
SUB023883,20,0
SUB023884,25,1
SUB023885,15,3
SUB023886,25,4
SUB023887,17,3
SUB023888,25,2
SUB023889,15,1
SUB023890,22,4
SUB023891,8,3
SUB023892,19,2
SUB023893,16,1
SUB023894,9,1
SUB023895,14,3
SUB023896,13,2
SUB023897,18,2
SUB023898,22,1
SUB023899,2,1
SUB023900,14,1
SUB023901,6,7
SUB023902,21,0
SUB023903,13,3
SUB023904,12,2
SUB023905,20,0
SUB023906,20,4
SUB023907,19,3
SUB023908,-1,3
SUB023909,16,3
SUB023910,24,3
SUB023911,10,1
SUB023912,30,2
SUB023913,13,0
SUB023914,22,2
SUB023915,17,5
SUB023916,14,0
SUB023917,15,4
SUB023918,19,0
SUB023919,13,2
SUB023920,15,2
SUB023921,24,3
SUB023922,19,0
SUB023923,13,2
SUB023924,20,2
SUB023925,12,1
SUB023926,5,1
SUB023927,7,0
SUB023928,29,1
SUB023929,24,1
SUB023930,18,1
SUB023931,9,3
SUB023932,16,3
SUB023933,26,0
SUB023934,9,4
SUB023935,11,1
SUB023936,20,2
SUB023937,8,0
SUB023938,24,2
SUB023939,15,5
SUB023940,11,3
SUB023941,14,1
SUB023942,11,0
SUB023943,18,6
SUB023944,3,1
SUB023945,11,5
SUB023946,29,2
